Unnamed: 0,id,locality,postal_code,region,province,type_of_property,subtype_of_property,price,number_of_bedrooms,surface,kitchen_type,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_surface,garden,garden_surface,land_surface,number_of_facades,swimming_pool,state_of_the_building
9005,10107890,WOLUWE-SAINT-LAMBERT,1200,Brussels,Brussels,1,MIXED_USE_BUILDING,1295000.0,4.0,550.0,NO_INFO,-1,,0,,,,,570.0,2.0,,1
28723,9880586,Lier,2500,Flanders,Antwerp,0,APARTMENT,289000.0,2.0,96.0,NO_INFO,-1,0.0,0,1.0,,,,,2.0,,1
33151,9966249,Kapellen,2950,Flanders,Antwerp,0,APARTMENT,449000.0,2.0,154.0,HYPER_EQUIPPED,1,0.0,0,1.0,70.0,,,,2.0,0.0,1
10392,10118288,Molenbeek-Saint-Jean,1080,Brussels,Brussels,0,APARTMENT,129000.0,1.0,52.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,,,,,2.0,0.0,0
42605,10053520,Koksijde,8670,Flanders,West Flanders,0,FLAT_STUDIO,145000.0,0.0,35.0,NO_INFO,-1,0.0,0,,,,,,2.0,0.0,1
49710,9936162,Zoutleeuw,3440,Flanders,Flemish Brabant,1,HOUSE,265000.0,4.0,144.0,INSTALLED,INSTALLED,0.0,0,,,1.0,,2200.0,3.0,,1
50661,9881765,Scherpenheuvel,3270,Flanders,Flemish Brabant,0,GROUND_FLOOR,298000.0,2.0,95.0,HYPER_EQUIPPED,1,0.0,0,1.0,18.0,1.0,37.0,,,,1
18176,10096758,Tournai,7521,Wallonie,Hainaut,1,CASTLE,680000.0,9.0,680.0,NO_INFO,-1,,0,,,,,8090.0,4.0,,0
57181,10148403,Gent,9000,Flanders,East Flanders,0,APARTMENT,288000.0,1.0,76.0,NO_INFO,-1,,0,1.0,25.0,,,,,0.0,1
17859,9875323,Sars-la-Bruyère,7080,Wallonie,Hainaut,1,HOUSE,269000.0,4.0,140.0,NO_INFO,-1,0.0,0,1.0,18.0,,,298.0,3.0,0.0,1
43466,10010241,Knokke-Heist,8300,Flanders,West Flanders,0,PENTHOUSE,2250000.0,2.0,111.0,USA_HYPER_EQUIPPED,1,0.0,0,1.0,90.0,,,,2.0,0.0,1
56394,10016448,Moerbeke,9180,Flanders,East Flanders,1,HOUSE,265000.0,4.0,200.0,NO_INFO,-1,0.0,0,,,1.0,500.0,660.0,3.0,0.0,1
11796,10108120,QUIÉVRAIN,7380,Wallonie,Hainaut,1,HOUSE,180000.0,4.0,184.0,NO_INFO,-1,0.0,0,,,,,542.0,3.0,,1
42897,10101731,Ieper,8900,Flanders,West Flanders,1,MIXED_USE_BUILDING,350000.0,4.0,425.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,,1.0,80.0,237.0,2.0,0.0,0
52505,10097710,Zoutleeuw,3440,Flanders,Flemish Brabant,1,HOUSE,235000.0,3.0,146.0,INSTALLED,INSTALLED,0.0,0,,,1.0,35.0,302.0,3.0,0.0,1
55908,10123726,Wetteren,9230,Flanders,East Flanders,1,VILLA,522489.0,3.0,191.0,NO_INFO,-1,0.0,0,,,,,401.0,4.0,,1
15549,9977753,Enghien,7850,Wallonie,Hainaut,0,APARTMENT,215000.0,3.0,120.0,INSTALLED,INSTALLED,0.0,0,,,,,,2.0,,1
36858,10114354,Diksmuide,8600,Flanders,West Flanders,0,GROUND_FLOOR,157000.0,2.0,85.0,NO_INFO,-1,0.0,0,,,,,,2.0,0.0,1
25469,9589138,Genval (LAC),1332,Wallonie,Walloon Brabant,0,GROUND_FLOOR,875000.0,3.0,256.0,HYPER_EQUIPPED,1,,0,1.0,,,,,,,1
15306,10002419,La Louviere,7110,Wallonie,Hainaut,1,HOUSE,99000.0,4.0,105.0,NO_INFO,-1,0.0,0,,,,,0.0,3.0,,0
23360,9705696,Liège,4000,Wallonie,Liège,1,MIXED_USE_BUILDING,150000.0,4.0,159.0,NOT_INSTALLED,NOT_INSTALLED,,0,1.0,,,,0.0,2.0,,0
55695,9963899,Erpe-Mere,9420,Flanders,East Flanders,1,HOUSE,465000.0,3.0,180.0,USA_HYPER_EQUIPPED,1,,0,1.0,,,,344.0,3.0,,1
23258,9330999,Verviers,4800,Wallonie,Liège,1,MIXED_USE_BUILDING,199000.0,5.0,216.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,,,1.0,128.0,200.0,2.0,0.0,0
17577,10141345,Charleroi,6000,Wallonie,Hainaut,0,APARTMENT,75000.0,1.0,70.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,,,,,,2.0,,1
35465,9820807,Antwerpen 1,2018,Flanders,Antwerp,1,MANSION,750000.0,5.0,385.0,NO_INFO,-1,,0,,,1.0,50.0,125.0,2.0,,1
60296,10093829,Gent,9000,Flanders,East Flanders,0,FLAT_STUDIO,269000.0,1.0,32.0,NO_INFO,-1,,0,,,,,,,0.0,1
46384,9890158,Sint-Truiden,3800,Flanders,Limburg,0,APARTMENT,329000.0,2.0,104.0,INSTALLED,INSTALLED,0.0,0,1.0,31.0,,,,,,1
35327,9644033,'s Gravenwezel,2970,Flanders,Antwerp,0,PENTHOUSE,670000.0,3.0,144.0,NO_INFO,-1,,0,1.0,34.0,,,,,,1
50487,8548545,Asse,1730,Flanders,Flemish Brabant,0,SERVICE_FLAT,169000.0,1.0,52.0,HYPER_EQUIPPED,1,0.0,0,,,,,,,,1
54612,10087279,Wachtebeke,9185,Flanders,East Flanders,1,VILLA,1145000.0,3.0,500.0,HYPER_EQUIPPED,1,0.0,0,,,1.0,7428.0,7678.0,4.0,0.0,1
39797,10102862,Oostduinkerke,8670,Flanders,West Flanders,1,VILLA,1050000.0,3.0,262.0,INSTALLED,INSTALLED,0.0,0,1.0,92.0,,,1611.0,4.0,1.0,1
56822,10090178,Wetteren,9230,Flanders,East Flanders,1,HOUSE,425000.0,4.0,192.0,NO_INFO,-1,,0,1.0,,,,260.0,,0.0,1
28693,9819510,Antwerp,2060,Flanders,Antwerp,1,HOUSE,449000.0,6.0,341.0,NO_INFO,-1,,0,1.0,65.0,,,245.0,2.0,,0
31261,10136088,Antwerp,2018,Flanders,Antwerp,0,GROUND_FLOOR,279000.0,1.0,70.0,NO_INFO,-1,,0,,,1.0,23.0,,2.0,,1
38349,10075178,Oostende,8400,Flanders,West Flanders,0,APARTMENT,435000.0,5.0,285.0,INSTALLED,INSTALLED,0.0,0,1.0,130.0,,,,,0.0,1
42009,10109051,Knokke-Heist,8300,Flanders,West Flanders,0,APARTMENT,625000.0,2.0,89.0,NO_INFO,-1,0.0,0,1.0,,,,,,0.0,1
24624,10090255,Jodoigne,1370,Wallonie,Walloon Brabant,1,VILLA,475000.0,4.0,250.0,HYPER_EQUIPPED,1,,0,1.0,,,,0.0,3.0,,1
43799,9857913,Koekelare,8680,Flanders,West Flanders,0,APARTMENT,232978.0,2.0,82.0,INSTALLED,INSTALLED,0.0,0,,,,,,2.0,0.0,1
20379,10050930,Herstal,4040,Wallonie,Liège,1,HOUSE,169000.0,3.0,135.0,NO_INFO,-1,0.0,0,1.0,12.0,1.0,260.0,406.0,2.0,,1
21843,10037676,Welkenraedt,4840,Wallonie,Liège,1,HOUSE,169000.0,4.0,150.0,INSTALLED,INSTALLED,,0,1.0,,,,0.0,2.0,,1
28313,10085932,Geel,2440,Flanders,Antwerp,1,HOUSE,349000.0,4.0,200.0,USA_HYPER_EQUIPPED,1,0.0,0,1.0,18.0,1.0,150.0,300.0,3.0,,1
49730,10143241,Tienen,3300,Flanders,Flemish Brabant,1,HOUSE,338000.0,3.0,167.0,NO_INFO,-1,0.0,0,1.0,30.0,1.0,30.0,90.0,2.0,0.0,1
6134,10134415,Uccle,1180,Brussels,Brussels,0,APARTMENT,445000.0,3.0,120.0,INSTALLED,INSTALLED,0.0,1,1.0,26.0,,,,3.0,,1
26726,10060917,Geel,2440,Flanders,Antwerp,1,HOUSE,249000.0,3.0,131.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,,1.0,,185.0,2.0,,1
22845,9420837,Montzen,4850,Wallonie,Liège,0,APARTMENT,240000.0,2.0,73.0,NOT_INSTALLED,NOT_INSTALLED,,0,1.0,9.0,,,,2.0,,1
10052,9671616,Berchem-Sainte-Agathe,1082,Brussels,Brussels,1,MIXED_USE_BUILDING,1879000.0,4.0,2130.0,INSTALLED,INSTALLED,0.0,0,1.0,,,,2350.0,2.0,0.0,1
54815,10117027,Moerzeke,9220,Flanders,East Flanders,1,HOUSE,605000.0,5.0,316.0,HYPER_EQUIPPED,1,0.0,0,,,1.0,,1171.0,,0.0,1
7848,10127280,Ixelles,1050,Brussels,Brussels,1,HOUSE,1960000.0,6.0,509.0,HYPER_EQUIPPED,1,0.0,1,1.0,50.0,1.0,200.0,300.0,2.0,0.0,1
48750,9918674,Asse,1730,Flanders,Flemish Brabant,1,HOUSE,235000.0,2.0,150.0,NO_INFO,-1,0.0,0,1.0,,,,330.0,2.0,,1
48634,10029492,Machelen,1831,Flanders,Flemish Brabant,0,APARTMENT,310000.0,2.0,65.0,NO_INFO,-1,0.0,0,,,1.0,,,2.0,0.0,1
4856,10028285,Jette,1090,Brussels,Brussels,0,APARTMENT,215000.0,2.0,90.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,10.0,,,,3.0,0.0,0
55482,10048859,Ronse,9600,Flanders,East Flanders,1,HOUSE,239000.0,3.0,144.0,INSTALLED,INSTALLED,,0,,,1.0,,322.0,,0.0,0
12417,9593804,Gerpinnes,6280,Wallonie,Hainaut,0,PENTHOUSE,548000.0,4.0,180.0,USA_HYPER_EQUIPPED,1,0.0,1,,,,,,,,1
47716,10032992,Dilsen-Stokkem,3650,Flanders,Limburg,1,HOUSE,225000.0,4.0,177.0,INSTALLED,INSTALLED,0.0,0,,,1.0,,1822.0,3.0,0.0,1
1820,10033135,Jambes,5100,Wallonie,Namur,0,GROUND_FLOOR,199000.0,2.0,96.0,INSTALLED,INSTALLED,0.0,0,,,,,,2.0,,1
54412,9880608,Lokeren,9160,Flanders,East Flanders,1,MIXED_USE_BUILDING,1095000.0,4.0,170.0,USA_HYPER_EQUIPPED,1,,0,1.0,,,,21092.0,4.0,,1
9375,10084732,Schaerbeek,1030,Brussels,Brussels,1,HOUSE,379000.0,2.0,150.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,,,,,0.0,2.0,,1
32495,10130454,Muizen,2812,Flanders,Antwerp,1,HOUSE,359000.0,3.0,140.0,INSTALLED,INSTALLED,0.0,0,1.0,9.0,,,70.0,2.0,,1
12461,9761373,Charleroi,6000,Wallonie,Hainaut,1,HOUSE,100000.0,4.0,160.0,NO_INFO,-1,0.0,0,,,,,90.0,2.0,,0
32651,10021703,Antwerp,2000,Flanders,Antwerp,0,APARTMENT,219500.0,1.0,60.0,INSTALLED,INSTALLED,0.0,0,,,,,,2.0,0.0,1
33692,9976183,Antwerp,2050,Flanders,Antwerp,0,APARTMENT,386600.0,2.0,94.0,NO_INFO,-1,0.0,0,1.0,38.0,,,,,0.0,1
56091,9978409,Wachtebeke,9185,Flanders,East Flanders,0,DUPLEX,231500.0,1.0,74.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,14.0,,,,4.0,,1
37217,10042676,Beveren-Leie,8791,Flanders,West Flanders,1,HOUSE,250000.0,4.0,170.0,NO_INFO,-1,,0,1.0,,,,725.0,,0.0,0
56781,10114443,Gent,9000,Flanders,East Flanders,1,HOUSE,525000.0,5.0,181.0,NO_INFO,-1,,0,,,,,113.0,,0.0,1
5140,9599288,Molenbeek-Saint-Jean,1080,Brussels,Brussels,0,APARTMENT,299000.0,3.0,135.0,USA_HYPER_EQUIPPED,1,0.0,0,,,,,,,0.0,1
5470,10118609,Watermael-Boitsfort,1170,Brussels,Brussels,0,APARTMENT,270000.0,1.0,65.0,NO_INFO,-1,,0,,,,,,2.0,0.0,1
7288,10130338,Anderlecht,1070,Brussels,Brussels,1,HOUSE,399000.0,5.0,150.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,,1.0,100.0,192.0,2.0,0.0,1
46167,10105407,Hechtel-Eksel,3940,Flanders,Limburg,1,HOUSE,325000.0,5.0,334.0,INSTALLED,INSTALLED,0.0,1,,,1.0,,3097.0,4.0,0.0,1
20714,10036571,Fleron,4620,Wallonie,Liège,1,MIXED_USE_BUILDING,280000.0,3.0,340.0,INSTALLED,INSTALLED,0.0,0,,,,,241.0,2.0,,1
22497,10140595,Engis,4480,Wallonie,Liège,1,HOUSE,200000.0,4.0,202.0,INSTALLED,INSTALLED,,0,1.0,,,,235.0,2.0,,1
31224,10027289,Deurne,2100,Flanders,Antwerp,0,APARTMENT,199000.0,2.0,100.0,INSTALLED,INSTALLED,0.0,0,,,1.0,,,2.0,0.0,1
47220,9891707,Heusden-Zolder,3550,Flanders,Limburg,1,HOUSE,369000.0,4.0,238.0,HYPER_EQUIPPED,1,0.0,0,1.0,,,,749.0,3.0,0.0,1
38251,10120683,Kortrijk,8500,Flanders,West Flanders,0,DUPLEX,287000.0,2.0,200.0,INSTALLED,INSTALLED,0.0,0,1.0,4.0,1.0,40.0,,3.0,,1
15411,9716416,Charleroi Gosselies,6041,Wallonie,Hainaut,0,APARTMENT,212500.0,2.0,101.0,INSTALLED,INSTALLED,0.0,0,1.0,,,,,2.0,0.0,1
51101,10109333,Hoegaarden,3320,Flanders,Flemish Brabant,1,MANSION,335000.0,3.0,290.0,NO_INFO,-1,,0,,,,,238.0,,0.0,0
9944,10139843,Ixelles,1050,Brussels,Brussels,1,EXCEPTIONAL_PROPERTY,1450000.0,5.0,350.0,USA_HYPER_EQUIPPED,1,,0,1.0,60.0,1.0,120.0,441.0,4.0,0.0,1
41829,9452560,Knokke-Heist,8301,Flanders,West Flanders,0,DUPLEX,835000.0,2.0,107.0,INSTALLED,INSTALLED,0.0,0,1.0,22.0,,,,2.0,0.0,1
3459,9933599,Attert,6717,Wallonie,Luxembourg,1,EXCEPTIONAL_PROPERTY,499000.0,3.0,140.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,16.0,1.0,60.0,0.0,3.0,0.0,1
7709,9926276,Uccle,1180,Brussels,Brussels,1,VILLA,2490000.0,6.0,420.0,USA_HYPER_EQUIPPED,1,0.0,1,1.0,40.0,1.0,,1530.0,4.0,,1
59599,10149628,Gent Sint-Amandsberg,9040,Flanders,East Flanders,1,HOUSE,460000.0,4.0,176.0,INSTALLED,INSTALLED,0.0,0,1.0,14.0,1.0,67.0,153.0,2.0,0.0,1
3514,9611834,Habay,6724,Wallonie,Luxembourg,1,HOUSE,299000.0,3.0,150.0,INSTALLED,INSTALLED,0.0,0,1.0,,1.0,,336.0,,0.0,1
4225,10132319,Brussels City,1000,Brussels,Brussels,0,APARTMENT,549000.0,2.0,95.0,USA_HYPER_EQUIPPED,1,1.0,0,,,,,,2.0,0.0,1
18576,9927407,JEHAY,4540,Wallonie,Liège,1,HOUSE,249000.0,5.0,419.0,INSTALLED,INSTALLED,0.0,0,1.0,40.0,1.0,393.0,743.0,3.0,,1
5332,10142022,Vorst,1190,Brussels,Brussels,1,HOUSE,1450000.0,3.0,452.0,NO_INFO,-1,0.0,0,1.0,,,,452.0,2.0,0.0,1
62288,10118462,Gent,9000,Flanders,East Flanders,1,MANSION,548000.0,4.0,199.0,NO_INFO,-1,,0,1.0,22.0,,,98.0,2.0,,1
54530,10062409,Gent,9000,Flanders,East Flanders,1,HOUSE,493000.0,2.0,95.0,NO_INFO,-1,0.0,0,1.0,,,,0.0,,0.0,1
17355,8853639,Goutroux,6030,Wallonie,Hainaut,1,HOUSE,264000.0,3.0,131.0,USA_INSTALLED,USA_INSTALLED,0.0,0,1.0,,1.0,126.0,210.0,3.0,,1
31745,10115015,Berchem,2600,Flanders,Antwerp,1,HOUSE,415000.0,4.0,161.0,INSTALLED,INSTALLED,0.0,0,1.0,9.0,,,67.0,2.0,,1
6909,10101841,Woluwe-Saint-Pierre,1150,Brussels,Brussels,0,APARTMENT,410000.0,2.0,124.0,INSTALLED,INSTALLED,0.0,0,1.0,9.0,,,,2.0,0.0,1
50514,9933594,Leuven,3000,Flanders,Flemish Brabant,0,APARTMENT,742766.0,3.0,140.0,NO_INFO,-1,,0,1.0,27.0,,,,,,1
5147,10084954,Ixelles,1050,Brussels,Brussels,1,HOUSE,1870000.0,4.0,372.0,USA_HYPER_EQUIPPED,1,0.0,0,1.0,58.0,1.0,135.0,230.0,2.0,0.0,1
13057,10087625,LA LOUVIÈRE,7100,Wallonie,Hainaut,1,HOUSE,295000.0,3.0,152.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,,1.0,164.0,242.0,2.0,,1
46919,10024699,Hoeselt,3730,Flanders,Limburg,1,HOUSE,249000.0,3.0,180.0,INSTALLED,INSTALLED,0.0,0,,,1.0,300.0,845.0,4.0,0.0,0
19980,9414084,Trois-ponts,4980,Wallonie,Liège,1,COUNTRY_COTTAGE,525000.0,4.0,240.0,INSTALLED,INSTALLED,0.0,0,1.0,20.0,,,1315.0,4.0,,1
33632,9268925,Mol,2400,Flanders,Antwerp,1,HOUSE,323468.0,3.0,116.0,NO_INFO,-1,0.0,0,,,,,607.0,3.0,,1
58461,9916433,Zulte,9870,Flanders,East Flanders,1,HOUSE,462000.0,4.0,200.0,NO_INFO,-1,0.0,0,,,1.0,,625.0,3.0,0.0,1
41118,10024864,Oostende,8400,Flanders,West Flanders,0,APARTMENT,425000.0,4.0,164.0,NO_INFO,-1,,0,,,,,,,0.0,1
58265,10119622,Lede,9340,Flanders,East Flanders,1,MIXED_USE_BUILDING,320000.0,3.0,378.0,NO_INFO,-1,,0,,,,,445.0,2.0,,1
26342,10070442,Wuustwezel,2990,Flanders,Antwerp,0,DUPLEX,295000.0,3.0,144.0,INSTALLED,INSTALLED,,0,,,,,,3.0,0.0,1
58720,9960237,Geraardsbergen,9500,Flanders,East Flanders,1,HOUSE,279000.0,6.0,200.0,INSTALLED,INSTALLED,,0,,,,,0.0,,0.0,1
53385,10128697,Hoegaarden,3320,Flanders,Flemish Brabant,1,VILLA,550000.0,3.0,413.0,NO_INFO,-1,0.0,0,,,1.0,2241.0,2241.0,4.0,0.0,0
11119,9815486,Hensies,7350,Wallonie,Hainaut,1,EXCEPTIONAL_PROPERTY,650000.0,3.0,300.0,NO_INFO,-1,,0,1.0,,,,3900.0,4.0,1.0,1
53163,8593671,Tienen,3300,Flanders,Flemish Brabant,0,SERVICE_FLAT,239000.0,1.0,40.0,NO_INFO,-1,0.0,0,,,,,,,0.0,1
54802,7997157,Deinze,9800,Flanders,East Flanders,0,APARTMENT,367000.0,2.0,90.0,NO_INFO,-1,,0,1.0,,,,,,0.0,1
23759,9975955,Nivelles,1400,Wallonie,Walloon Brabant,0,APARTMENT,250000.0,2.0,90.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,2.0,,,,2.0,,1
6809,9527395,Ixelles,1050,Brussels,Brussels,0,APARTMENT,235000.0,1.0,35.0,HYPER_EQUIPPED,1,1.0,0,,,,,,2.0,,1
35669,10138434,Zoersel,2980,Flanders,Antwerp,1,VILLA,590000.0,3.0,209.0,HYPER_EQUIPPED,1,0.0,0,1.0,,,,1248.0,4.0,0.0,1
53311,10138524,Halle Lembeek,1502,Flanders,Flemish Brabant,1,HOUSE,355000.0,3.0,138.0,INSTALLED,INSTALLED,0.0,0,1.0,,,,1383.0,4.0,0.0,1
22082,9033431,Soumagne,4630,Wallonie,Liège,0,LOFT,285000.0,2.0,100.0,NOT_INSTALLED,NOT_INSTALLED,,0,1.0,65.0,,,,3.0,,1
57468,10028093,Sint-Niklaas,9100,Flanders,East Flanders,0,APARTMENT,349000.0,3.0,100.0,NO_INFO,-1,,0,1.0,,,,,,0.0,1
55131,10060109,Deinze,9800,Flanders,East Flanders,1,HOUSE,250000.0,3.0,177.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,,,1.0,,190.0,,,1
14527,9981235,Mouscron,7700,Wallonie,Hainaut,1,HOUSE,99000.0,3.0,119.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,,,,270.0,2.0,0.0,0
30933,10024046,Antwerp,2060,Flanders,Antwerp,0,KOT,90000.0,2.0,17.0,NO_INFO,-1,0.0,0,,,,,,,,1
44037,10060969,Bredene,8450,Flanders,West Flanders,0,GROUND_FLOOR,270000.0,1.0,60.0,INSTALLED,INSTALLED,1.0,0,1.0,125.0,1.0,125.0,,2.0,0.0,1
33827,10116662,Meerhout,2450,Flanders,Antwerp,1,HOUSE,326000.0,3.0,155.0,INSTALLED,INSTALLED,0.0,0,1.0,15.0,1.0,,306.0,3.0,,1
42153,9978396,Kortrijk,8500,Flanders,West Flanders,1,HOUSE,225000.0,3.0,152.0,INSTALLED,INSTALLED,0.0,0,,,,,143.0,3.0,0.0,0
32079,10125224,Deurne,2100,Flanders,Antwerp,0,APARTMENT,169000.0,2.0,96.0,NO_INFO,-1,0.0,0,,,,,,4.0,,1
3279,10148878,Tintigny,6730,Wallonie,Luxembourg,1,HOUSE,295000.0,2.0,140.0,NO_INFO,-1,0.0,0,1.0,20.0,1.0,26.0,0.0,3.0,,1
18724,10110446,HERMALLE-SOUS-HUY,4480,Wallonie,Liège,0,APARTMENT,259500.0,2.0,110.0,INSTALLED,INSTALLED,0.0,0,1.0,,,,,,,1
48981,10124996,Gooik,1755,Flanders,Flemish Brabant,1,HOUSE,799000.0,7.0,1200.0,NOT_INSTALLED,NOT_INSTALLED,,0,1.0,60.0,1.0,800.0,1200.0,4.0,0.0,1
9620,10143615,Etterbeek,1040,Brussels,Brussels,0,APARTMENT,660000.0,2.0,108.0,USA_HYPER_EQUIPPED,1,0.0,0,1.0,8.0,,,,,,1
30336,10106761,Boechout,2530,Flanders,Antwerp,0,APARTMENT,249900.0,3.0,91.0,INSTALLED,INSTALLED,0.0,0,,,,,,3.0,0.0,1
8368,10147310,Uccle,1180,Brussels,Brussels,0,APARTMENT,870000.0,4.0,239.0,HYPER_EQUIPPED,1,0.0,0,1.0,8.0,,,,3.0,0.0,1
60179,10129806,Hamme,9220,Flanders,East Flanders,1,HOUSE,159500.0,2.0,118.0,NO_INFO,-1,0.0,0,,,,,91.0,2.0,0.0,1
52856,9825333,Leuven,3000,Flanders,Flemish Brabant,0,PENTHOUSE,375000.0,2.0,72.0,INSTALLED,INSTALLED,0.0,0,1.0,,,,,2.0,0.0,1
13825,10001765,Fleurus,6220,Wallonie,Hainaut,0,APARTMENT,187500.0,2.0,83.0,NO_INFO,-1,0.0,0,1.0,,,,,,,1
42813,10111957,Izegem,8870,Flanders,West Flanders,1,HOUSE,215000.0,3.0,168.0,INSTALLED,INSTALLED,,0,1.0,,1.0,,322.0,,0.0,1
22399,9929824,Awans,4340,Wallonie,Liège,1,HOUSE,287100.0,3.0,165.0,NO_INFO,-1,,0,1.0,,,,362.0,3.0,,1
2624,9994898,Sensenruth,6832,Wallonie,Luxembourg,1,HOUSE,550000.0,17.0,703.0,HYPER_EQUIPPED,1,1.0,0,1.0,,,,5076.0,4.0,,1
58748,10114432,Gent,9000,Flanders,East Flanders,1,HOUSE,324000.0,2.0,130.0,NO_INFO,-1,,0,,,1.0,20.0,75.0,,0.0,1
38706,9719687,Deerlijk,8540,Flanders,West Flanders,0,APARTMENT,349500.0,2.0,121.0,NO_INFO,-1,0.0,0,1.0,13.0,,,,2.0,0.0,1
47659,8834555,Tongeren,3700,Flanders,Limburg,0,APARTMENT,507800.0,2.0,157.0,INSTALLED,INSTALLED,,0,1.0,21.0,,,,,,1
47373,10123953,Maaseik,3680,Flanders,Limburg,0,APARTMENT,379000.0,3.0,263.0,NO_INFO,-1,,0,1.0,,,,,,,1
54870,10129130,Eeklo,9900,Flanders,East Flanders,1,HOUSE,369000.0,3.0,220.0,INSTALLED,INSTALLED,0.0,0,,,1.0,,627.0,,0.0,1
50560,10087545,Drogenbos,1620,Flanders,Flemish Brabant,1,HOUSE,340000.0,3.0,175.0,NO_INFO,-1,0.0,0,,,,,300.0,,,1
59137,10132218,Melle,9090,Flanders,East Flanders,1,HOUSE,699000.0,5.0,309.0,NO_INFO,-1,0.0,0,1.0,,1.0,,1998.0,,0.0,1
23920,9700315,Tubize,1480,Wallonie,Walloon Brabant,1,MIXED_USE_BUILDING,210000.0,2.0,110.0,INSTALLED,INSTALLED,0.0,0,,,,,110.0,3.0,0.0,1
6666,10015014,Saint-Gilles,1060,Brussels,Brussels,1,HOUSE,895000.0,7.0,470.0,INSTALLED,INSTALLED,0.0,0,1.0,19.0,1.0,180.0,0.0,2.0,0.0,0
58323,9897514,Stekene,9190,Flanders,East Flanders,1,HOUSE,235000.0,2.0,143.0,INSTALLED,INSTALLED,0.0,0,,,1.0,,83.0,2.0,,1
35354,9741112,Zoersel,2980,Flanders,Antwerp,1,HOUSE,439000.0,3.0,176.0,HYPER_EQUIPPED,1,0.0,0,1.0,16.0,1.0,70.0,192.0,,0.0,1
13132,10078781,Thuin,6530,Wallonie,Hainaut,1,HOUSE,225000.0,2.0,180.0,USA_INSTALLED,USA_INSTALLED,0.0,0,1.0,,,,210.0,2.0,,1
31357,10141057,Geel,2440,Flanders,Antwerp,1,HOUSE,289000.0,3.0,190.0,INSTALLED,INSTALLED,,0,,,,,509.0,3.0,,1
31241,10102076,Ranst,2520,Flanders,Antwerp,1,HOUSE,895000.0,4.0,270.0,HYPER_EQUIPPED,1,1.0,1,1.0,100.0,1.0,750.0,1000.0,4.0,0.0,1
28470,10123267,Stabroek,2940,Flanders,Antwerp,0,APARTMENT,574000.0,3.0,182.0,INSTALLED,INSTALLED,,0,1.0,,,,,,0.0,1
59993,10117666,Aalst,9300,Flanders,East Flanders,0,APARTMENT,317000.0,2.0,87.0,NO_INFO,-1,0.0,0,1.0,26.0,,,,,,1
44622,10106551,Beernem,8730,Flanders,West Flanders,1,HOUSE,499000.0,3.0,200.0,NO_INFO,-1,0.0,0,,,,,855.0,4.0,0.0,1
45400,10113856,Sijsele,8340,Flanders,West Flanders,1,HOUSE,965000.0,4.0,278.0,NO_INFO,-1,0.0,0,1.0,,1.0,,15387.0,,0.0,1
50819,9969437,Scherpenheuvel-Zichem,3271,Flanders,Flemish Brabant,0,APARTMENT,287650.0,2.0,93.0,NO_INFO,-1,0.0,0,1.0,,,,,,,1
22455,10137229,Dalhem,4607,Wallonie,Liège,1,VILLA,550000.0,3.0,160.0,INSTALLED,INSTALLED,,0,1.0,,1.0,800.0,956.0,4.0,,1
16713,10137475,Pont-à-Celles,6230,Wallonie,Hainaut,1,HOUSE,270000.0,3.0,170.0,USA_HYPER_EQUIPPED,1,,1,1.0,50.0,1.0,980.0,1060.0,3.0,0.0,1
28378,9933817,Antwerp,2000,Flanders,Antwerp,0,APARTMENT,329000.0,2.0,80.0,HYPER_EQUIPPED,1,0.0,0,1.0,29.0,,,,2.0,,1
40024,10112014,Heist-aan-Zee,8301,Flanders,West Flanders,0,APARTMENT,795000.0,3.0,125.0,INSTALLED,INSTALLED,,0,1.0,,,,,2.0,0.0,1
41951,9554076,Kortrijk,8500,Flanders,West Flanders,0,APARTMENT,515000.0,3.0,154.0,INSTALLED,INSTALLED,0.0,0,1.0,25.0,,,,3.0,,1
28780,10106969,Brasschaat,2930,Flanders,Antwerp,1,VILLA,1595000.0,4.0,660.0,NO_INFO,-1,0.0,0,,,,,2777.0,4.0,1.0,1
2125,10122927,Namur,5000,Wallonie,Namur,0,APARTMENT,125000.0,1.0,40.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,,,,,,2.0,,1
55890,9901900,Baasrode,9200,Flanders,East Flanders,0,APARTMENT,295000.0,2.0,117.0,NO_INFO,-1,,0,1.0,,1.0,,,,0.0,1
